YouTube URL,Chunk Number,Chunk Filename,Transcript,Processed Transcript,Topic
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,98,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk97.wav",how much credible credible having fun here tonight but if we don't register and we don't have to look upon this is another sort of nice day in our life but it won't even be a nice day we'll look back and we're going to say wow that's a lot of time a lot of effort we got to win if we don't win it's she said it's just not important we have to save our country so you have to get out and vote you got to get out and vote,credible credible having fun tonight register look sort nice day life wo nice day look going wow lot time lot effort got win win said important save country vote got vote,4
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,99,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk98.wav",how to get your friends involved because you know they play a lot of tricks this particular other side Alonzo very nice guy doesn't want to say it but they play a lot of tricks we can't let it happen can't let it happen again we can't let it happen and one thing they showed us how bad they are they showed us how bad a job they do so that's one thing we got from this for years they've done the worst job it's a worst president in the history of our country has the worst vice president in the history of our country at if you watched over the last couple of days they they are doing,friends involved know play lot tricks particular Alonzo nice guy want play lot tricks let happen let happen let happen thing showed bad showed bad job thing got years worst job worst president history country worst vice president history country watched couple days,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,100,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk99.wav",this is a Katrina for them this is one of the worst they say it's the worst job ever done on helping people through the ravages of a hurricane and they're watching She's out there campaigning in San Francisco a place that you ruined or ruined she ruined San Francisco she ruined stick of this she ruined San Francisco she was the worst da and she ruined the state of California and now she wants to ruin the United,Katrina worst worst job helping people ravages hurricane watching campaigning San Francisco place ruined ruined ruined San Francisco ruined stick ruined San Francisco worst da ruined state California wants ruin United,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,101,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk100.wav",States of America we can't let her do it so I called Elon to tell him that they needed starlink as an example they couldn't get starling  I didn't know what starlink was I must tell you I didn't deal and I'm so embarrassed I didn't know what the hell start like was he loved star like he can tell you every little screw that you needed every wire me I didn't know but when I was in North Carolina and Georgia just the other day  yesterday the big,States America let called Elon tell needed starlink example starling   know starlink tell deal embarrassed know hell start like loved star like tell little screw needed wire know North Carolina Georgia day   yesterday big,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,102,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk101.wav",but they were saying we have tremendous Communications especially in North Carolina and we have tremendous problems we have no communication the poles were ripped down the wires were underwater houses were destroyed possibly a thousand people maybe more will be you know there's 600 people missing missing is not good cuz you know what missing means generally that's really bad and they had no communication that literally no communication with they called it the mainland because the water was so,saying tremendous Communications especially North Carolina tremendous problems communication poles ripped wires underwater houses destroyed possibly thousand people maybe know 600 people missing missing good cuz know missing means generally bad communication literally communication called mainland water,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,103,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk102.wav",crazy it was like they were in the middle of a lake and then never seen anything like it and they said you know somebody named Elon Musk I said yeah I happen to know a little bit long time ago but he still give me everyday is a good endorsement from Elon nobody smarter than a line and they said could you do us a favor could you help us with trying to get star lake that is very hard to get most people say you can't even get it I called out the Alana said,crazy like middle lake seen like said know somebody named Elon Musk said yeah happen know little bit long time ago everyday good endorsement Elon smarter line said favor help trying star lake hard people called Alana said,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,104,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk103.wav",Carolina is in big trouble judges in big trouble they need communication they have none because their poles have been knocked down and their wires are under water and even dangerous dangerously underwater but they have no communication Elon could you do something about starlink whatever the hell that is Elon whatever Starling that's all they want to hear is Starlin and an amazing thing happened I got a call from one of the top people in North Carolina I got a call from another great person in Georgia,Carolina big trouble judges big trouble need communication poles knocked wires water dangerous dangerously underwater communication Elon starlink hell Elon Starling want hear Starlin amazing thing happened got people North Carolina got great person Georgia,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,105,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk104.wav",and I wasn't finished with my phone call yet and they got word that starlink would be delivered to the states I said no and I said what the hell is he normally it have to hang up and he go and call people he didn't do it in the phone so what kind of a system do you have that's why he's a he's a very Advanced he is a very Advanced person but I want to thank you again cuz I got it and I said how does it work 2 days,finished phone got word starlink delivered states said said hell normally hang people phone kind system Advanced Advanced person want thank cuz got said work 2 days,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,106,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk105.wav",they said much better than the wires so now I'm saying what the hell are they going to come out very well anyway you know your back you don't have to pay me he wanted nothing he's a great guy thank you lots of being here thank you very much  great honor  spray tan,said better wires saying hell going come know pay wanted great guy thank lots thank   great honor   spray tan,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,107,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk106.wav",thank you Willa  and that's heartfelt I can't even see the end that's a lot of people here today  we're also joined by a great gentleman a top top brilliant student they went to a tremendous college and he graduated right right at the top of his class in two years I do,thank Willa   heartfelt end lot people today   joined great gentleman brilliant student went tremendous college graduated right right class years,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,108,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk107.wav",you could do that for your college then he went to the military that he came out and he did fantastically inside the military that he came out he went to yell without the benefit of Family Ties you know what that means right without the vent that's pretty good without family problems with your kids academically I kept out of his wife and him would like the top students in the class,college went military came fantastically inside military came went yell benefit Family Ties know means right vent pretty good family problems kids academically kept wife like students class,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,109,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk108.wav",he went to Yale law school and then he went out into the private sector did great that he ran for the Senate and he did fantastically he won and he's like a rocket ship he's like one of elon's rocket ships the way his career is going but you see why because he's a really good guy and you saw that the other night in the debate right you said that the other night about that  you know the expression they have if that were fight they would have stopped it right,went Yale law school went private sector great ran Senate fantastically won like rocket ship like elon rocket ships way career going good guy saw night debate right said night   know expression fight stopped right,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,110,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk109.wav",so I just want to thank j.d. I was I was always confident in that pic and we had great people to jail do we have every one of those guys were great every one of them would have done a great job it was amazing but we appreciate the job you're doing and he's also very energetic and he'll go on anywhere he'll go and msdnc I said he has no problem  no it's true,want thank j.d . confident pic great people jail guys great great job amazing appreciate job energetic msdnc said problem   true,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,111,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk110.wav",you know what the people say sure I'd rather not do that one I'd rather not do that once I'd rather not do them because they are going to go very okay with him he doesn't care. I want to think JD is that a great job thank you very much  Mason,know people sure going okay care . want think JD great job thank   Mason,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,112,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk111.wav",we have a lot of senators and lot of people from Congress I would introduce a few of them that are really outstanding and they are warriors and their great Patriots Saturday Eric Schmidt where is Eric Schmidt he's around here someplace nice tall handsome guy thank you what a great job you've done he helps us so much with the Senate and we've got a great set it we have to we have to get a couple of more Senators elected what I think is going to happen to,lot senators lot people Congress introduce outstanding warriors great Patriots Saturday Eric Schmidt Eric Schmidt someplace nice tall handsome guy thank great job helps Senate got great set couple Senators elected think going happen,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,113,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk112.wav",I think it's going to happen we have members of Congress here Dan meuser  Dan was in great great job real Warrior these are warriors guy reschenthaler that's the hardest name in the Senate to pronounce but I've learned how to pronounce it guy thank you very much great where's guy thank you very much guy Glenn GT Thompson  fantastic I think Glenn great job John Joyce,think going happen members Congress Dan meuser   Dan great great job real Warrior warriors guy reschenthaler hardest Senate pronounce learned pronounce guy thank great guy thank guy Glenn GT Thompson   fantastic think Glenn great job John Joyce,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,114,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk113.wav",thank you John Corey Mills he's out there fighting to he's out there he is out there in the in North Carolina Georgia he's out there helping people  Mike Wolfe's was a tremendous National Security asset  thank you Mike thank you Mike  okay and a man who was my doctor I got to know him as a doctor the White House right,thank John Corey Mills fighting North Carolina Georgia helping people   Mike Wolfe tremendous National Security asset   thank Mike thank Mike   okay man doctor got know doctor White House right,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,115,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk114.wav",and then before that he was actually an admiral and then he went to the White House he's a great at he was a great I'd know he was a great doctor and I love him for one reason they asked him in the White House the press the fake news media said who is the most who was the doctor for  Obama Bush and Trump that's pretty good right White House doctor for the three of us he said the Pres who is the healthiest of the three he said definitely it's Donald Trump is not even a contest and I love,actually admiral went White House great great know great doctor love reason asked White House press fake news media said doctor   Obama Bush Trump pretty good right White House doctor said Pres healthiest said definitely Donald Trump contest love,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,116,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk115.wav",what he said that Jay Z when he said that I said I like this guy  so then he said you know sir he was leaving the White House he said you know I'd love to run for Congress and he ran with against 28 people they were running they're all running for the Republican primary cuz whoever won that primer is going to win I think it said Trump + 48 to whoever wins gets 4848 Point start and not only did he win they won easily and now he's one of the most popular people in town,said Jay Z said said like guy   said know sir leaving White House said know love run Congress ran 28 people running running Republican primary cuz won primer going win think said Trump + 48 wins gets 4848 Point start win won easily popular people town,4
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,117,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk116.wav",what are the most talented baby more importantly Jackson Ronnie  where is Ronnie  where is you thank you Ronnie  and you got a lot of talents around to get there  I think it's very important also we're here for a reason that has to win and to honor Cory but Cory wants us to win two and there's a man in the audience it's been very much a career path a little bit like j.d.,talented baby importantly Jackson Ronnie   Ronnie   thank Ronnie   got lot talents   think important reason win honor Cory Cory wants win man audience career path little bit like j.d .,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,118,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk117.wav",great student great talented student and fantastic in the military then went out to be a tremendous success one of the most successful people and Wall Street actually and he's tough and he's smart and he's going to make sure you always have fracking in Pennsylvania and he's going to make sure you have many other things other than fracking you have a senator that now does nothing he does nothing and he's he doesn't fight for you you boats with Biden's if you can believe it like a hundred percent of the time but this,great student great talented student fantastic military went tremendous success successful people Wall Street actually tough smart going sure fracking Pennsylvania going sure things fracking senator fight boats Biden believe like percent time,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,119,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk118.wav",and you know we're lucky that he doesn't I don't know I don't know but I think he's just one of the most outstanding people anywhere in the country to run for office and we're lucky that he's doing it and he's got a real shot he's doing very well in the polls it's hard to beat somebody that's been there a long time but this is somebody that's been there a long time and did not think he did nothing and his name is David McCormick and he's great and I hope he's going to be your next Saturday,know lucky know know think outstanding people country run office lucky got real shot polls hard beat somebody long time somebody long time think David McCormick great hope going Saturday,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,120,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk119.wav",and I see somebody else I didn't know it was here Mike Kelly icy Mike Kelly  stand up I am I lucky am I lucky I spotted him if I didn't spot you Mike I was in big trouble right this is a man whose beloved in this date and he's fantastic so thank you bye  we also have some terrific people,somebody know Mike Kelly icy Mike Kelly   stand lucky lucky spotted spot Mike big trouble right man beloved date fantastic thank bye   terrific people,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,121,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk120.wav",from Law Enforcement Butler County Sheriff Mike Sloop  thank you my great job thank you thank you Mike thank you for your help so I could tell you thank you for your help I can say that thank you very much Butler County Commissioner Leslie oh she nicely thank you thank you Leslie great job RNC chairman Michael Whatley this guy is doing a great job  he's doing great,Law Enforcement Butler County Sheriff Mike Sloop   thank great job thank thank Mike thank help tell thank help thank Butler County Commissioner Leslie oh nicely thank thank Leslie great job RNC chairman Michael Whatley guy great job   great,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,122,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk121.wav",I'm from North Carolina Highway 1 North Carolina  he kept their shooting down to a minimum and we were able to win it and we were solid all night long and he's great but if we don't have good results by the 6th of November I will never say that about him again  now he's a great guy is working very hard 24 hours a day he's working I know that and he's working mostly on stop this deal because we have a lot of Oats we have plenty of us stop this deal that's why,North Carolina Highway 1 North Carolina   kept shooting minimum able win solid night long great good results 6th November   great guy working hard 24 hours day working know working stop deal lot Oats plenty stop deal,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,123,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk122.wav",how to get out you've got to get out and vote we're going to win this thing and the more we wanted you know it's too big to rig you know the expression we use make it too big to read it at a certain point Elan would understand this better than anybody statistically at a certain point they're cheating doesn't matter and we want to make it too big to rig and we also have somebody that's very special the co-chair of the Republican Party Lara Trump thank you  Laura thanks,got vote going win thing wanted know big rig know expression use big read certain point Elan understand better anybody statistically certain point cheating matter want big rig somebody special co - chair Republican Party Lara Trump thank   Laura thanks,4
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,124,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk123.wav",and you know open times with families they say oh you you know why did you put that one in her this one in and all the different people so many people have problems with that in her case everyone said how the hell did you get her to do it she has been unbelievable so thank you very much comes from North Carolina and I have a feeling she's going to be spending some time down there a little little bit and she's married to my wonderful son Eric was right here so Eric please,know open times families oh know different people people problems case said hell unbelievable thank comes North Carolina feeling going spending time little little bit married wonderful son Eric right Eric,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,125,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk124.wav",he's a great guy Eric has that distinction he has gotten more subpoenas than any man in the history of our country by about 10 time every day Congress would meet that send a subpoena what is it about they have no idea but I think he's got the all-time record and he's handled it all beautifully thank you very much thank you very much,great guy Eric distinction gotten subpoenas man history country 10 time day Congress meet send subpoena idea think got - time record handled beautifully thank thank,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,126,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk125.wav",a friend of mine are great great businessman one of the most respected people that they made a big big contribution yesterday to Georgia and a big contribution to North Carolina Steve witkoff is here  hi Steve thanks  and another man who was one of the greatest businessmen in the country he actually said that if Trump doesn't win this country is going to go into a massive depression well I don't know about that but he said he has been a good predictor,friend great great businessman respected people big big contribution yesterday Georgia big contribution North Carolina Steve witkoff   hi Steve thanks   man greatest businessmen country actually said Trump win country going massive depression know said good predictor,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,127,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk126.wav",I will say that and truly one of the greats one of the great Pickers web picker meaning stocks he knows what he's doing and highly respected by everybody John Paulson thank you John gregg  great guy  really get out of here before it gets too cold for people but I just and I loved it much better cuz this one teleprompter not that I use the teleprompter so much is it nice to have a president that doesn't need a teleprompter,truly greats great Pickers web picker meaning stocks knows highly respected everybody John Paulson thank John gregg   great guy   gets cold people loved better cuz teleprompter use teleprompter nice president need teleprompter,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,128,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk127.wav",no we don't want to wait all day. But this one was right smack in the sun great job back that fellows they took the teleprompter isn't working fine well thank goodness did you see what happened the other day with the teleprompter with her that was not a pretty sight the teleprompter went off and she went off to her she didn't know what the hell happened  and you know teleprompters are very dangerous because they go off a lot that you have to be prepared for them to,want wait day . right smack sun great job fellows took teleprompter working fine thank goodness happened day teleprompter pretty sight teleprompter went went know hell happened   know teleprompters dangerous lot prepared,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,129,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk128.wav","call blank you'll have a hundred thousand people you have 75,000 people to have this end of the teleprompter goes up you got to be able to move she did not move well this was not a good situation  buy three more heroes from July 13th to rendered first aid to Corey incredibly doctor Jim Sweetland  Rico Elmore who was unbelievable","blank thousand people 75,000 people end teleprompter goes got able good situation   buy heroes July 13th rendered aid Corey incredibly doctor Jim Sweetland   Rico Elmore unbelievable",5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,130,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk129.wav",recar you are unbelievable a ran over  National Guard he ran over and grabbed Corey and Corey were still living and he he was doing mouth-to-mouth resuscitation on a man who is really in bad shape like nobody's ever seen and his family appreciates it and I do too so thank you Rico very much right Mason amazing amazing the people that we have you learned about them under times,recar unbelievable ran   National Guard ran grabbed Corey Corey living mouth - - mouth resuscitation man bad shape like seen family appreciates thank Rico right Mason amazing amazing people learned times,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,131,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk130.wav",that's when you really learn so we're going to be sitting Rico again and Ed sheer pain tastic shop thank you we appreciate it thank you thank you thank you very much a great job in addition this evening we have to send our prayers and support to all the families affected by Hurricane Helene this has been the worst hurricane response by a President and Vice President since Katrina and this is simply not acceptable those people I was there yesterday,learn going sitting Rico Ed sheer pain tastic shop thank appreciate thank thank thank great job addition evening send prayers support families affected Hurricane Helene worst hurricane response President Vice President Katrina simply acceptable people yesterday,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,132,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk131.wav","North Carolina and Georgia and I'll tell you and by the way the governor of Georgia is doing an excellent job excellent job but we have other people that aren't doing a good job and we have to we have to have them do a good job but the federal government is doing a very bad job they are not doing the job and we have we have death and destruction that we haven't seen maybe ever it's a real bad one that they have to get people there cuz they don't have people there they don't have the people, the wind and dined in Sanford","North Carolina Georgia tell way governor Georgia excellent job excellent job people good job good job federal government bad job job death destruction seen maybe real bad people cuz people people , wind dined Sanford",5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,133,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk132.wav",just going all of the people in North Carolina no helicopters no rescue it's just what's what's happened there is very bad they're offering them $750 to people whose homes have been washed away  and yet we send tens of billions of dollars to foreign countries that most people have never heard of their offering them $750 they've been destroyed these people have been destroyed the one young lady washed,going people North Carolina helicopters rescue happened bad offering $ 750 people homes washed away   send tens billions dollars foreign countries people heard offering $ 750 destroyed people destroyed young lady washed,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,134,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk133.wav",do that with her son and then pretty I wish I never saw it but just washed away is sun was washed away with the grandparents and so sad and they are offering to give him $750 and think of it we give foreign countries hundreds of billions of dollars and we're handing North Carolina $750 if you want a president who won't even try to save you when the flood waters are rising vote for,son pretty wish saw washed away sun washed away grandparents sad offering $ 750 think foreign countries hundreds billions dollars handing North Carolina $ 750 want president wo try save flood waters rising vote,0
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,135,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk134.wav",play she's not the right person look you know what if they were if they did a good job I wouldn't have run to be honest with you I didn't need to do this if I thought they were doing and even modestly good job I wouldn't have run but I shall write for the beginning grossly incompetent that I was right about that and I decided to run and we're doing really well I was telling you about polls we're way up and some poles were up another Paul's and with the swing States I think most of them have us up and every single,play right person look know good job run honest need thought modestly good job run shall write beginning grossly incompetent right decided run telling polls way poles Paul swing States think single,4
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,136,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk135.wav",you stayed including the great Commonwealth of a place called Pennsylvania  I don't ever not call it a commonwealth because I've seen people call it a state and that's the end of them that's practically the end of their political career you got to be very careful with Pennsylvania is that Commonwealth I haven't made that mistake I don't want to either I just it was not a pretty picture if you want a president who will stop at nothing to protect you and your,stayed including great Commonwealth place called Pennsylvania   commonwealth seen people state end practically end political career got careful Pennsylvania Commonwealth mistake want pretty picture want president stop protect,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,137,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk136.wav",I hope you going to vote for a gentleman named Donald J Trump have you heard of her  together we will rebuild Western North Carolina rural Georgia and every other state that's been so badly affected that it slows Alabama Virginia was very hit Hart South Carolina was hit very hard Florida so many states Tennessee was hit really hard they were all hit and we're going to,hope going vote gentleman named Donald J Trump heard   rebuild Western North Carolina rural Georgia state badly affected slows Alabama Virginia hit Hart South Carolina hit hard Florida states Tennessee hit hard hit going,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,138,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk137.wav","with them and you know the next president is going to be the one that really once they get they got to get this done but once that happens the next president is going to be the one that has to really help them in and j.d. will be there to help them I know that  2024 is the most important election in the history of our country and here are the facts my opponent, the Harris is the most incompetent and far-left nominee ever to run for president you know she's much further left then","know president going got happens president going help j.d . help know   2024 important election history country facts opponent , Harris incompetent far - left nominee run president know left",4
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,139,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk138.wav",crazy Bernie Sanders you know that she wants to open borders she took the most secure Border in US history and turned it into the worst Border in the history of the world remember she was appointed borders are she said she wasn't now after 3 years but you was but whether she was or not she was in charge of the border and the other day I saw her get up and say we will do this we will do that we're going to why didn't they do it for years ago why didn't they do it the damage is so bad and so it's,crazy Bernie Sanders know wants open borders took secure Border history turned worst Border history world remember appointed borders said 3 years charge border day saw going years ago damage bad,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,140,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk139.wav","done she let him 21 million illegal aliens from all over the world from prisons and jails and mental institution and insane asylums and their terrorist at record levels and levels would never seen before she cost you $29,000 a family through inflation price hikes and now she wants a larger text I can she wants to go to the largest tax hike in American history there's never been a tax site like what she's proposing she's going to raise your taxes","let 21 million illegal aliens world prisons jails mental institution insane asylums terrorist record levels levels seen cost $ 29,000 family inflation price hikes wants larger text wants largest tax hike American history tax site like proposing going raise taxes",0
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,141,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk140.wav","minimum of $3,000 she's a big tax her and she was the original creator of defend the place I think for all the sheriff's over here if you are a partner and defend the police for even two days you cannot be president but she was one of the founders of the fund the police and she still believes that by the way I don't know how anybody could but she still believes that and if she ever had a chance there's a good possibility should go back to it can you imagine somebody is robbing our house what is","minimum $ 3,000 big tax original creator defend place think sheriff partner defend police days president founders fund police believes way know anybody believes chance good possibility imagine somebody robbing house",0
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,142,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk141.wav",nothing we can do about it that's what they they say there's nothing you know they tried him and you know what they tried it in Minnesota with our vice president and I was at work it out too well it was working out very well for the robbers of the criminals that's the only one that was working out well for Kamala Harris vowed to abolish ice you once mass at Missy and citizenship for illegal and worst of all she lost our this is baby the worst thing in the whole that nobody talks to fake news won't mention it she lost,know tried know tried Minnesota vice president work working robbers criminals working Kamala Harris vowed abolish ice mass Missy citizenship illegal worst lost baby worst thing talks fake news wo mention lost,3
